,Current,Fc,Tc,Tr,Tj
8792,10.0,0.375,31.1463025,64.57186905,46.05437291
8793,10.0,0.375,31.85742,64.54078306,46.3337405
8794,10.0,0.375,32.11139054,64.54078306,45.92738764
8795,10.0,0.375,31.55265536,64.41643909,46.3845346
8796,10.0,0.375,31.78122884,64.57186905,46.25754934
8797,10.0,0.375,31.78122884,64.16775114,46.18135818
8798,10.0,0.375,31.40027304,64.57186905,46.18135818
8799,10.0,0.375,31.65424357,64.88272899,45.92738764
8800,10.0,0.375,31.60344947,64.69621303,45.90199059
8801,10.0,0.375,31.37487599,63.67037524,46.3845346
8802,10.0,0.375,31.75583179,64.44752508,46.25754934
8803,10.0,0.375,31.55265536,64.38535309,46.07976996
8804,10.0,0.375,31.55265536,64.54078306,46.3337405
8805,10.0,0.375,31.73043474,64.50969707,45.54643184
8806,10.0,0.375,31.52725831,64.57186905,45.92738764
8807,10.0,0.375,31.52725831,64.3231811,46.18135818
8808,10.0,0.375,31.65424357,65.25576091,46.10516702
8809,10.0,0.375,31.73043474,64.54078306,46.10516702
8810,10.0,0.375,31.62884652,64.44752508,46.20675523
8811,10.0,0.375,32.08599348,64.88272899,46.3845346
8812,10.0,0.375,31.73043474,64.44752508,46.18135818
8813,10.0,0.375,31.52725831,64.57186905,46.25754934
8814,10.0,0.375,31.42567009,64.3231811,45.92738764
8815,10.0,0.375,31.32408188,64.44752508,46.10516702
8816,10.0,0.375,31.98440527,63.98123518,46.25754934
8817,10.0,0.375,31.32408188,64.54078306,45.74960827
8818,10.0,0.375,31.73043474,64.16775114,46.20675523
8819,10.0,0.375,31.73043474,64.41643909,46.25754934
8820,10.0,0.375,31.65424357,64.41643909,46.20675523
8821,10.0,0.375,31.42567009,64.3231811,46.05437291
8822,10.0,0.375,31.78122884,64.54078306,46.20675523
8823,10.0,0.375,31.32408188,64.69621303,46.40993166
8824,10.0,0.375,31.62884652,64.57186905,45.92738764
8825,10.0,0.375,31.75583179,64.57186905,46.10516702
8826,10.0,0.375,31.65424357,64.69621303,46.20675523
8827,10.0,0.375,31.12090545,64.57186905,45.54643184
8828,10.0,0.375,31.88281706,64.50969707,46.10516702
8829,10.0,0.375,31.88281706,64.63404104,46.15596112
8830,10.0,0.375,31.73043474,63.95014918,46.43532871
8831,10.0,0.375,31.52725831,64.29209511,46.02897586
8832,10.0,0.375,31.73043474,64.57186905,46.10516702
8833,10.0,0.375,31.98440527,64.3231811,46.07976996
8834,10.0,0.375,31.75583179,63.95014918,46.05437291
8835,10.0,0.375,31.85742,64.38535309,46.15596112
8836,10.0,0.375,31.73043474,64.41643909,46.18135818
8837,10.0,0.375,31.32408188,63.45277329,46.18135818
8838,10.0,0.375,31.62884652,64.44752508,46.25754934
8839,10.0,0.375,31.32408188,64.44752508,45.49563773
8840,10.0,0.375,31.85742,64.13666514,46.28294639
8841,10.0,0.375,31.73043474,64.13666514,46.10516702
8842,10.0,0.375,31.78122884,64.16775114,45.92738764
8843,10.0,0.375,32.23837581,64.01232117,46.15596112
8844,10.0,0.375,31.4764642,64.38535309,45.74960827
8845,10.0,0.375,31.40027304,64.54078306,46.07976996
8846,10.0,0.375,31.95900822,64.44752508,46.43532871
8847,10.0,0.375,31.98440527,64.41643909,45.31785836
8848,10.0,0.375,31.32408188,63.45277329,46.25754934
8849,10.0,0.375,31.73043474,64.57186905,46.07976996
8850,10.0,0.375,31.65424357,64.38535309,46.10516702
8851,10.0,0.375,31.55265536,64.50969707,46.05437291
8852,10.0,0.375,31.55265536,64.3231811,46.20675523
8853,10.0,0.375,31.73043474,64.85164299,45.92738764
8854,10.0,0.375,31.73043474,64.29209511,46.3337405
8855,10.0,0.375,31.4764642,64.50969707,45.90199059
8856,10.0,0.375,31.60344947,65.06924495,46.3845346
8857,10.0,0.375,31.75583179,64.3231811,46.07976996
8858,10.0,0.375,31.73043474,64.50969707,45.9527847
8859,10.0,0.375,31.62884652,64.57186905,46.10516702
8860,10.0,0.375,31.55265536,64.63404104,46.20675523
8861,10.0,0.375,31.50186125,64.16775114,45.9527847
8862,10.0,0.375,31.73043474,64.38535309,46.07976996
8863,10.0,0.375,31.52725831,64.38535309,45.92738764
8864,10.0,0.375,31.73043474,64.44752508,45.74960827
8865,10.0,0.375,31.73043474,64.07449316,46.05437291
8866,10.0,0.375,31.90821411,64.57186905,46.05437291
8867,10.0,0.375,31.98440527,64.38535309,45.36865246
8868,10.0,0.375,31.55265536,63.98123518,46.25754934
8869,10.0,0.375,31.37487599,64.44752508,45.9527847
8870,10.0,0.375,31.85742,64.54078306,45.54643184
8871,10.0,0.375,32.00980232,65.25576091,46.07976996
8872,10.0,0.375,31.55265536,64.16775114,46.43532871
8873,10.0,0.375,31.73043474,64.44752508,46.02897586
8874,10.0,0.375,31.75583179,64.3231811,46.05437291
8875,10.0,0.375,31.55265536,64.44752508,45.90199059
8876,10.0,0.375,31.85742,64.50969707,45.31785836
8877,10.0,0.375,32.11139054,64.69621303,45.92738764
8878,10.0,0.375,31.62884652,64.44752508,46.05437291
8879,10.0,0.375,31.83202295,64.57186905,46.10516702
8880,10.0,0.375,31.40027304,64.63404104,46.07976996
8881,10.0,0.375,31.29868483,64.57186905,46.05437291
8882,10.0,0.375,31.55265536,64.41643909,45.9527847
8883,10.0,0.375,31.55265536,64.54078306,46.02897586
8884,10.0,0.375,31.55265536,64.57186905,46.40993166
8885,10.0,0.375,31.73043474,64.01232117,46.18135818
8886,10.0,0.375,31.1463025,64.29209511,45.74960827
8887,10.0,0.375,31.40027304,64.38535309,46.10516702
8888,10.0,0.375,31.32408188,63.57711726,46.07976996
8889,10.0,0.375,31.50186125,64.50969707,45.9527847
8890,10.0,0.375,31.65424357,64.57186905,46.25754934
8891,10.0,0.375,31.73043474,64.57186905,46.05437291
8892,10.0,0.375,31.65424357,64.57186905,46.10516702
8893,10.0,0.375,31.88281706,64.16775114,46.18135818
8894,10.0,0.375,31.73043474,65.50444886,45.85119648
8895,10.0,0.375,31.85742,64.57186905,46.05437291
8896,10.0,0.375,31.85742,64.54078306,46.43532871
8897,10.0,0.375,31.83202295,64.44752508,46.05437291
8898,10.0,0.375,31.83202295,64.54078306,46.3845346
8899,10.0,0.375,31.73043474,64.38535309,45.85119648
8900,10.0,0.375,31.07011134,64.69621303,45.90199059
8901,10.0,0.375,31.85742,63.98123518,46.07976996
8902,10.0,0.375,31.42567009,64.38535309,46.05437291
8903,10.0,0.375,31.83202295,64.50969707,46.05437291
8904,10.0,0.375,31.52725831,64.38535309,45.9527847
8905,10.0,0.375,31.60344947,64.57186905,45.90199059
8906,10.0,0.375,31.88281706,64.57186905,45.85119648
8907,10.0,0.375,31.75583179,64.44752508,45.92738764
8908,10.0,0.375,31.78122884,64.29209511,45.92738764
8909,10.0,0.375,31.55265536,64.13666514,45.82579943
8910,10.0,0.375,31.55265536,64.57186905,46.02897586
8911,10.0,0.375,31.55265536,64.44752508,45.85119648
8912,10.0,0.375,31.65424357,64.16775114,45.9527847
8913,10.0,0.375,31.55265536,64.16775114,45.85119648
8914,10.0,0.375,31.52725831,63.98123518,45.49563773
8915,10.0,0.375,31.32408188,64.29209511,45.67341711
8916,10.0,0.375,31.37487599,64.44752508,45.90199059
8917,10.0,0.375,31.73043474,64.29209511,45.92738764
8918,10.0,0.375,31.55265536,64.07449316,45.74960827
8919,10.0,0.375,31.65424357,64.29209511,46.20675523
8920,10.0,0.375,31.88281706,64.88272899,45.9527847
8921,10.0,0.375,31.85742,64.3231811,45.9527847
8922,10.0,0.375,31.55265536,64.29209511,46.10516702
8923,10.0,0.375,31.78122884,64.01232117,46.18135818
8924,10.0,0.375,31.55265536,64.44752508,46.07976996
8925,10.0,0.375,32.36536107,64.44752508,46.46072577
8926,10.0,0.375,31.83202295,64.50969707,46.05437291
8927,10.0,0.375,31.55265536,64.54078306,46.10516702
8928,10.0,0.375,31.55265536,64.16775114,45.39404952
8929,10.0,0.375,31.73043474,63.98123518,45.90199059
8930,10.0,0.375,31.85742,64.38535309,46.07976996
8931,10.0,0.375,31.62884652,64.3231811,45.90199059
8932,10.0,0.375,31.88281706,64.54078306,45.85119648
8933,10.0,0.375,31.55265536,64.50969707,46.10516702
8934,10.0,0.375,31.50186125,63.98123518,46.25754934
8935,10.0,0.375,31.32408188,64.16775114,45.85119648
8936,10.0,0.375,31.62884652,64.38535309,45.9527847
8937,10.0,0.375,31.78122884,64.85164299,45.82579943
8938,10.0,0.375,31.32408188,63.17299935,46.20675523
8939,10.0,0.375,31.83202295,64.57186905,46.02897586
8940,10.0,0.375,32.11139054,63.8879772,46.10516702
8941,10.0,0.375,31.90821411,64.16775114,45.31785836
8942,10.0,0.375,31.83202295,63.67037524,45.85119648
8943,10.0,0.375,31.78122884,64.38535309,45.9527847
8944,10.0,0.375,31.32408188,64.57186905,45.9527847
8945,10.0,0.375,31.40027304,63.95014918,45.54643184
8946,10.0,0.375,31.52725831,63.98123518,45.85119648
8947,10.0,0.375,31.83202295,64.54078306,46.10516702
8948,10.0,0.375,31.73043474,64.57186905,46.05437291
8949,10.0,0.375,31.55265536,64.13666514,45.82579943
8950,10.0,0.375,31.52725831,64.57186905,46.28294639
8951,10.0,0.375,31.88281706,64.10557915,46.07976996
8952,10.0,0.375,31.52725831,64.3231811,46.07976996
8953,10.0,0.375,32.13678759,64.3231811,46.18135818
8954,10.0,0.375,31.98440527,64.54078306,46.07976996
8955,10.0,0.375,31.98440527,64.38535309,46.02897586
8956,10.0,0.375,31.90821411,64.50969707,45.85119648
8957,10.0,0.375,31.65424357,61.86738762,46.53691693
8958,10.0,0.375,31.88281706,64.07449316,46.07976996
8959,10.0,0.375,31.95900822,64.13666514,45.39404952
8960,10.0,0.375,31.85742,64.29209511,45.90199059
8961,10.0,0.375,31.83202295,64.13666514,45.92738764
8962,10.0,0.375,31.62884652,64.57186905,45.39404952
8963,10.0,0.375,31.12090545,64.54078306,45.9527847
8964,10.0,0.375,31.55265536,64.07449316,46.05437291
8965,10.0,0.375,31.95900822,64.10557915,46.43532871
8966,10.0,0.375,31.62884652,64.13666514,45.9527847
8967,10.0,0.375,31.85742,64.41643909,46.07976996
8968,10.0,0.375,31.73043474,64.13666514,46.07976996
8969,10.0,0.375,31.83202295,64.16775114,45.9527847
8970,10.0,0.375,31.88281706,64.44752508,45.90199059
8971,10.0,0.375,31.65424357,64.16775114,45.74960827
8972,10.0,0.375,31.65424357,63.8879772,45.21627014
8973,10.0,0.375,31.83202295,64.50969707,46.10516702
8974,10.0,0.375,31.32408188,64.38535309,45.85119648
8975,10.0,0.375,31.55265536,64.10557915,45.85119648
8976,10.0,0.375,31.83202295,64.3231811,45.69881416
8977,10.0,0.375,31.88281706,63.82580521,46.02897586
8978,10.0,0.375,31.50186125,64.38535309,45.47024068
8979,10.0,0.375,31.55265536,64.50969707,45.85119648
8980,10.0,0.375,31.73043474,64.41643909,46.07976996
8981,10.0,0.375,31.83202295,64.3231811,46.07976996
8982,10.0,0.375,31.88281706,64.3231811,45.49563773
8983,10.0,0.375,31.32408188,64.10557915,45.36865246
8984,10.0,0.375,31.52725831,64.16775114,45.67341711
8985,10.0,0.375,31.65424357,63.8568912,46.07976996
8986,10.0,0.375,31.78122884,64.38535309,45.90199059
8987,10.0,0.375,31.62884652,64.10557915,46.07976996
8988,10.0,0.375,31.55265536,64.01232117,45.9527847
8989,10.0,0.375,31.65424357,63.98123518,45.82579943
8990,10.0,0.375,31.62884652,64.3231811,46.10516702
8991,10.0,0.375,31.32408188,64.07449316,45.74960827
8992,10.0,0.375,31.62884652,64.78947101,45.90199059
8993,10.0,0.375,31.37487599,64.57186905,45.85119648
8994,10.0,0.375,31.62884652,63.95014918,46.07976996
8995,10.0,0.375,31.29868483,64.16775114,45.9527847
8996,10.0,0.375,31.83202295,64.10557915,45.85119648
8997,10.0,0.375,31.55265536,64.16775114,46.18135818
8998,10.0,0.375,31.32408188,64.50969707,45.82579943
8999,10.0,0.375,31.62884652,63.8879772,46.07976996
9000,10.0,0.375,31.73043474,63.82580521,45.92738764
9001,10.0,0.375,31.32408188,63.82580521,46.05437291
9002,10.0,0.375,31.55265536,64.54078306,45.80040237
9003,10.0,0.375,31.55265536,63.8568912,45.90199059
9004,10.0,0.375,31.42567009,64.13666514,45.69881416
9005,10.0,0.375,31.73043474,63.73254723,46.07976996
9006,10.0,0.375,31.73043474,64.10557915,45.90199059
9007,10.0,0.375,31.65424357,64.13666514,45.82579943
9008,10.0,0.375,31.55265536,64.44752508,45.9527847
9009,10.0,0.375,31.90821411,63.8568912,45.9527847
9010,10.0,0.375,31.40027304,63.8879772,45.90199059
9011,10.0,0.375,31.40027304,64.38535309,45.82579943
9012,10.0,0.375,31.55265536,64.13666514,46.20675523
9013,10.0,0.375,31.55265536,64.16775114,46.25754934
9014,10.0,0.375,31.32408188,64.16775114,45.92738764
9015,10.0,0.375,31.55265536,64.16775114,45.80040237
9016,10.0,0.375,31.83202295,64.16775114,45.90199059
9017,10.0,0.375,31.73043474,64.07449316,45.9527847
9018,10.0,0.375,31.42567009,64.3231811,46.10516702
9019,10.0,0.375,31.42567009,64.16775114,46.07976996
9020,10.0,0.375,31.78122884,64.16775114,46.10516702
9021,10.0,0.375,31.52725831,63.98123518,45.44484363
9022,10.0,0.375,31.4764642,64.3231811,46.10516702
9023,10.0,0.375,31.55265536,64.44752508,45.9527847
9024,10.0,0.375,31.29868483,64.38535309,45.85119648
9025,10.0,0.375,31.55265536,64.16775114,45.82579943
9026,10.0,0.375,31.65424357,64.38535309,46.05437291
9027,10.0,0.375,31.78122884,63.48385928,46.3337405
9028,10.0,0.375,31.73043474,64.10557915,45.9527847
9029,10.0,0.375,31.55265536,64.3231811,45.9527847
9030,10.0,0.375,31.55265536,64.10557915,45.90199059
9031,10.0,0.375,31.32408188,64.29209511,45.69881416
9032,10.0,0.375,31.65424357,64.13666514,45.90199059
9033,10.0,0.375,31.32408188,64.01232117,45.67341711
9034,10.0,0.375,31.65424357,63.82580521,45.67341711
9035,10.0,0.375,31.73043474,63.95014918,45.92738764
9036,10.0,0.375,31.73043474,64.13666514,45.85119648
9037,10.0,0.375,31.32408188,63.29734332,46.07976996
9038,10.0,0.375,31.65424357,64.3231811,46.10516702
9039,10.0,0.375,31.78122884,63.95014918,45.85119648
9040,10.0,0.375,31.78122884,64.13666514,45.9527847
9041,10.0,0.375,31.95900822,64.16775114,46.05437291
9042,10.0,0.375,31.52725831,63.8879772,45.82579943
9043,10.0,0.375,31.62884652,64.10557915,45.34325541
9044,10.0,0.375,31.50186125,64.10557915,45.90199059
9045,10.0,0.375,31.32408188,64.01232117,45.67341711
9046,10.0,0.375,31.52725831,64.29209511,45.85119648
9047,10.0,0.375,31.29868483,63.95014918,45.82579943
9048,10.0,0.375,31.73043474,64.16775114,45.90199059
9049,10.0,0.375,31.4764642,63.98123518,45.85119648
9050,10.0,0.375,31.52725831,64.01232117,46.10516702
9051,10.0,0.375,32.21297875,64.16775114,46.05437291
9052,10.0,0.375,31.32408188,64.38535309,45.9527847
9053,10.0,0.375,31.55265536,64.16775114,45.49563773
9054,10.0,0.375,31.52725831,64.01232117,45.90199059
9055,10.0,0.375,31.04471429,64.50969707,45.80040237
9056,10.0,0.375,31.32408188,64.13666514,45.67341711
9057,10.0,0.375,31.40027304,63.8568912,45.69881416
9058,10.0,0.375,31.55265536,64.54078306,45.90199059
9059,10.0,0.375,31.19709661,63.8879772,45.72421121
9060,10.0,0.375,31.73043474,64.38535309,45.47024068
9061,10.0,0.375,31.85742,63.8568912,45.9527847
9062,10.0,0.375,31.65424357,64.29209511,45.34325541
9063,10.0,0.375,31.85742,63.95014918,45.90199059
9064,10.0,0.375,31.73043474,64.16775114,45.47024068
9065,10.0,0.375,31.78122884,64.29209511,45.90199059
9066,10.0,0.375,31.55265536,64.29209511,45.85119648
9067,10.0,0.375,31.88281706,64.16775114,45.9527847
9068,10.0,0.375,31.4764642,64.16775114,45.85119648
9069,10.0,0.375,31.62884652,64.10557915,45.9527847
9070,10.0,0.375,31.75583179,63.98123518,45.80040237
9071,10.0,0.375,31.95900822,63.8879772,46.3337405
9072,10.0,0.375,31.50186125,64.16775114,45.92738764
9073,10.0,0.375,31.62884652,64.10557915,45.82579943
9074,10.0,0.375,31.50186125,64.57186905,45.80040237
9075,10.0,0.375,31.42567009,64.29209511,45.80040237
9076,10.0,0.375,31.75583179,64.01232117,45.85119648
9077,10.0,0.375,31.55265536,64.29209511,45.82579943
9078,10.0,0.375,31.24789072,64.54078306,45.47024068
9079,10.0,0.375,31.40027304,64.54078306,45.54643184
9080,10.0,0.375,31.73043474,64.13666514,45.92738764
9081,10.0,0.375,31.55265536,64.16775114,45.82579943
9082,10.0,0.375,31.65424357,64.16775114,46.05437291
9083,10.0,0.375,31.32408188,64.29209511,46.43532871
9084,10.0,0.375,31.32408188,63.14191335,45.92738764
9085,10.0,0.375,31.37487599,61.77412964,45.85119648
9086,10.0,0.375,31.88281706,64.3231811,46.05437291
9087,10.0,0.375,31.32408188,63.98123518,45.47024068
9088,10.0,0.375,31.65424357,63.95014918,45.74960827
9089,10.0,0.375,31.32408188,63.23517133,45.90199059
9090,10.0,0.375,31.78122884,64.07449316,46.05437291
9091,10.0,0.375,31.37487599,64.44752508,45.92738764
9092,10.0,0.375,31.85742,64.57186905,45.69881416
9093,10.0,0.375,31.52725831,63.95014918,46.10516702
9094,10.0,0.375,31.60344947,63.67037524,45.82579943
9095,10.0,0.375,31.75583179,63.95014918,45.90199059
9096,10.0,0.375,31.42567009,63.67037524,46.05437291
9097,10.0,0.375,31.62884652,63.8879772,45.9527847
9098,10.0,0.375,31.50186125,64.38535309,46.02897586
9099,10.0,0.375,31.42567009,64.01232117,46.07976996
9100,10.0,0.375,31.55265536,63.98123518,45.90199059
9101,10.0,0.375,31.73043474,64.16775114,45.80040237
9102,10.0,0.375,31.65424357,64.44752508,46.18135818
9103,10.0,0.375,31.73043474,64.10557915,45.82579943
9104,10.0,0.375,31.55265536,63.8879772,45.85119648
9105,10.0,0.375,31.19709661,64.50969707,45.90199059
9106,10.0,0.375,31.62884652,64.13666514,45.9527847
9107,10.0,0.375,31.42567009,63.98123518,45.82579943
9108,10.0,0.375,31.32408188,64.44752508,46.18135818
9109,10.0,0.375,31.37487599,64.01232117,45.74960827
9110,10.0,0.375,31.32408188,64.3231811,46.07976996
9111,10.0,0.375,31.55265536,64.10557915,45.9527847
9112,10.0,0.375,31.65424357,64.01232117,45.85119648
9113,10.0,0.375,31.62884652,64.10557915,45.85119648
9114,10.0,0.375,31.55265536,63.8879772,45.69881416
9115,10.0,0.375,31.95900822,64.16775114,45.85119648
9116,10.0,0.375,31.65424357,64.10557915,45.85119648
9117,10.0,0.375,31.37487599,63.29734332,45.92738764
9118,10.0,0.375,31.42567009,63.73254723,45.82579943
9119,10.0,0.375,31.62884652,64.10557915,45.31785836
9120,10.0,0.375,31.32408188,64.22992312,45.39404952
9121,10.0,0.375,31.42567009,63.8879772,45.47024068
9122,10.0,0.375,31.32408188,64.13666514,45.85119648
9123,10.0,0.375,31.29868483,64.10557915,45.67341711
9124,10.0,0.375,31.65424357,63.95014918,45.80040237
9125,10.0,0.375,31.32408188,63.98123518,45.74960827
9126,10.0,0.375,31.37487599,64.01232117,45.31785836
9127,10.0,0.375,31.73043474,64.10557915,45.92738764
9128,10.0,0.375,31.55265536,64.3231811,45.82579943
9129,10.0,0.375,31.62884652,64.50969707,45.67341711
9130,10.0,0.375,31.65424357,64.13666514,45.85119648
9131,10.0,0.375,31.65424357,64.16775114,45.9527847
9132,10.0,0.375,31.65424357,64.3231811,45.82579943
9133,10.0,0.375,31.62884652,64.10557915,45.82579943
9134,10.0,0.375,31.73043474,64.07449316,45.9527847
9135,10.0,0.375,31.83202295,64.13666514,46.25754934
9136,10.0,0.375,31.55265536,63.70146124,45.80040237
9137,10.0,0.375,31.78122884,64.01232117,45.90199059
9138,10.0,0.375,31.83202295,64.13666514,45.92738764
9139,10.0,0.375,31.55265536,64.16775114,45.47024068
9140,10.0,0.375,31.37487599,64.07449316,45.54643184
9141,10.0,0.375,31.85742,63.98123518,46.20675523
9142,10.0,0.375,31.65424357,64.10557915,45.85119648
9143,10.0,0.375,31.42567009,64.3231811,45.85119648
9144,10.0,0.375,31.40027304,63.98123518,45.54643184
9145,10.0,0.375,31.29868483,64.16775114,45.49563773
9146,10.0,0.375,31.62884652,63.98123518,45.9527847
9147,10.0,0.375,31.65424357,63.95014918,46.07976996
9148,10.0,0.375,31.52725831,63.82580521,45.39404952
9149,10.0,0.375,31.75583179,63.98123518,45.90199059
9150,10.0,0.375,31.73043474,64.07449316,45.85119648
9151,10.0,0.375,31.55265536,64.13666514,45.74960827
9152,10.0,0.375,31.32408188,63.8879772,45.47024068
9153,10.0,0.375,31.88281706,64.01232117,45.85119648
9154,10.0,0.375,32.00980232,64.54078306,45.85119648
9155,10.0,0.375,31.83202295,64.10557915,46.02897586
9156,10.0,0.375,31.40027304,63.98123518,45.80040237
9157,10.0,0.375,32.21297875,64.57186905,45.82579943
9158,10.0,0.375,31.55265536,63.82580521,45.82579943
9159,10.0,0.375,31.52725831,63.8568912,45.80040237
9160,10.0,0.375,31.85742,64.10557915,45.90199059
9161,10.0,0.375,31.55265536,63.98123518,45.82579943
9162,10.0,0.375,31.55265536,63.8568912,45.67341711
9163,10.0,0.375,31.85742,63.8879772,45.67341711
9164,10.0,0.375,31.73043474,63.82580521,45.82579943
9165,10.0,0.375,31.88281706,63.73254723,45.85119648
9166,10.0,0.375,31.52725831,63.95014918,45.82579943
9167,10.0,0.375,31.62884652,63.95014918,45.90199059
9168,10.0,0.375,31.88281706,64.57186905,45.39404952
9169,10.0,0.375,31.78122884,64.13666514,46.07976996
9170,10.0,0.375,31.55265536,63.60820325,45.72421121
9171,10.0,0.375,31.55265536,63.98123518,45.31785836
9172,10.0,0.375,31.52725831,63.73254723,45.54643184
9173,10.0,0.375,31.52725831,64.29209511,45.85119648
9174,10.0,0.375,31.37487599,63.73254723,46.43532871
9175,10.0,0.375,31.83202295,64.10557915,45.69881416
9176,10.0,0.375,31.75583179,63.95014918,45.85119648
9177,10.0,0.375,31.32408188,64.13666514,45.82579943
9178,10.0,0.375,31.85742,64.10557915,46.02897586
9179,10.0,0.375,31.52725831,63.8879772,45.80040237
9180,10.0,0.375,31.42567009,63.98123518,45.74960827
9181,10.0,0.375,31.98440527,64.22992312,45.90199059
9182,10.0,0.375,31.78122884,64.13666514,45.90199059
9183,10.0,0.375,31.55265536,63.98123518,45.90199059
9184,10.0,0.375,31.4764642,64.38535309,45.39404952
9185,10.0,0.375,31.65424357,64.01232117,45.36865246
9186,10.0,0.375,31.19709661,64.13666514,45.69881416
9187,10.0,0.375,31.83202295,64.07449316,45.80040237
9188,10.0,0.375,32.00980232,64.10557915,45.90199059
9189,10.0,0.375,31.62884652,64.13666514,45.82579943
9190,10.0,0.375,31.65424357,63.8568912,45.85119648
9191,10.0,0.375,31.85742,63.95014918,46.20675523
9192,10.0,0.375,31.73043474,64.16775114,46.15596112
9193,10.0,0.375,31.32408188,63.8568912,45.14007898
9194,10.0,0.375,31.83202295,64.16775114,46.10516702
9195,10.0,0.375,31.73043474,63.95014918,45.82579943
9196,10.0,0.375,31.55265536,63.95014918,45.82579943
9197,10.0,0.375,31.73043474,63.8568912,45.85119648
9198,10.0,0.375,31.52725831,64.29209511,45.85119648
9199,10.0,0.375,31.78122884,63.95014918,46.10516702
9200,10.0,0.375,31.73043474,64.38535309,45.9527847
9201,10.0,0.375,31.65424357,64.13666514,45.74960827
9202,10.0,0.375,31.65424357,64.38535309,45.85119648
9203,10.0,0.375,31.73043474,63.95014918,45.80040237
9204,10.0,0.375,31.52725831,63.8879772,45.74960827
9205,10.0,0.375,31.65424357,64.01232117,46.28294639
9206,10.0,0.375,31.85742,64.3231811,45.85119648
9207,10.0,0.375,31.73043474,64.10557915,45.85119648
9208,10.0,0.375,31.19709661,64.01232117,45.47024068
9209,10.0,0.375,31.73043474,63.8879772,45.85119648
9210,10.0,0.375,31.50186125,63.95014918,45.74960827
9211,10.0,0.375,31.65424357,64.10557915,45.9527847
9212,10.0,0.375,31.88281706,63.67037524,45.92738764
9213,10.0,0.375,31.55265536,64.3231811,46.05437291
9214,10.0,0.375,31.88281706,64.07449316,45.80040237
9215,10.0,0.375,31.73043474,63.82580521,45.85119648
9216,10.0,0.375,31.1463025,64.10557915,45.74960827
9217,10.0,0.375,31.1463025,64.13666514,45.92738764
9218,10.0,0.375,31.29868483,63.42168729,45.2416672
9219,10.0,0.375,31.50186125,64.01232117,45.90199059
9220,10.0,0.375,31.83202295,63.95014918,45.59722595
9221,10.0,0.375,31.12090545,64.54078306,45.90199059
9222,10.0,0.375,31.75583179,64.3231811,45.90199059
9223,10.0,0.375,31.65424357,63.8568912,46.07976996
9224,10.0,0.375,31.55265536,63.8879772,46.20675523
9225,10.0,0.375,31.17169956,64.10557915,45.74960827
9226,10.0,0.375,31.24789072,64.3231811,45.90199059
9227,10.0,0.375,31.50186125,64.07449316,46.05437291
9228,10.0,0.375,31.88281706,64.01232117,45.69881416
9229,10.0,0.375,31.32408188,63.8568912,45.2416672
9230,10.0,0.375,31.73043474,64.13666514,46.10516702
9231,10.0,0.375,31.50186125,64.29209511,46.02897586
9232,10.0,0.375,31.65424357,64.07449316,45.82579943
9233,10.0,0.375,31.73043474,64.38535309,45.92738764
9234,10.0,0.375,31.73043474,63.95014918,45.85119648
9235,10.0,0.375,31.55265536,63.8879772,45.85119648
9236,10.0,0.375,31.88281706,64.10557915,46.15596112
9237,10.0,0.375,31.55265536,64.01232117,45.90199059
9238,10.0,0.375,31.4764642,63.8568912,45.90199059
9239,10.0,0.375,31.65424357,63.8568912,45.39404952
9240,10.0,0.375,31.65424357,63.98123518,45.90199059
9241,10.0,0.375,31.55265536,64.10557915,45.92738764
9242,10.0,0.375,31.55265536,63.8879772,45.85119648
9243,10.0,0.375,31.50186125,63.98123518,45.80040237
9244,10.0,0.375,31.50186125,64.07449316,45.85119648
9245,10.0,0.375,31.65424357,64.07449316,45.82579943
9246,10.0,0.375,31.65424357,63.8879772,45.82579943
9247,10.0,0.375,31.85742,63.98123518,46.10516702
9248,10.0,0.375,30.81614081,63.48385928,45.49563773
9249,10.0,0.375,31.4764642,63.8568912,45.80040237
9250,10.0,0.375,31.40027304,64.01232117,45.74960827
9251,10.0,0.375,30.84153786,64.44752508,45.69881416
9252,10.0,0.375,31.95900822,64.01232117,45.9527847
9253,10.0,0.375,31.65424357,63.8879772,45.85119648
9254,10.0,0.375,31.78122884,64.07449316,45.92738764
9255,10.0,0.375,31.73043474,63.95014918,45.90199059
9256,10.0,0.375,31.78122884,64.29209511,45.92738764
9257,10.0,0.375,31.55265536,63.98123518,45.82579943
9258,10.0,0.375,31.75583179,64.01232117,45.85119648
9259,10.0,0.375,31.42567009,63.67037524,46.43532871
9260,10.0,0.375,31.90821411,64.16775114,45.90199059
9261,10.0,0.375,31.65424357,64.16775114,45.90199059
9262,10.0,0.375,31.50186125,64.13666514,45.74960827
9263,10.0,0.375,31.32408188,63.98123518,45.69881416
9264,10.0,0.375,31.73043474,63.8879772,45.82579943
9265,10.0,0.375,31.75583179,64.13666514,45.72421121
9266,10.0,0.375,31.42567009,64.13666514,45.54643184
9267,10.0,0.375,31.78122884,63.95014918,45.49563773
9268,10.0,0.375,31.52725831,64.10557915,45.82579943
9269,10.0,0.375,31.55265536,64.01232117,45.85119648
9270,10.0,0.375,31.73043474,64.13666514,46.02897586
9271,10.0,0.375,31.73043474,63.98123518,45.67341711
9272,10.0,0.375,31.73043474,63.8879772,46.05437291
9273,10.0,0.375,31.73043474,64.01232117,46.43532871
